_id,jobTitle,companyName,requiredQualification,experience,salary,jobLocation,jobType,contactEmail,jobDescription,jobLocationLat,jobLocationLong,jobdistance
6fdulwgognor4xfbqo,Research Analyst,Stellar Group,5,3,92,Dhangadhi,2,techsolu207@yahoo.com,Join our fast-growing company,27.2763139767,85.4480973977,0.0000501872
b2xzlb2wdqwaz9xqo9,Business Analyst,Wisdom Technologies,3,10,109,Butwal,1,emeralds792@gmail.com,Dynamic work environment with competitive benefits,28.6926549457,84.5996160156,0.0000904280
w9r0nwt2vmllf2hkey,Graphic Designer,Elite Consultancy,2,11,82,Hetauda,1,innovati521@gmail.com,Challenging role with great perks,26.5878811133,82.7480511755,0.0000597971
o8iztwx0t5q1gjsxno,Customer Service Representative,Innovation Hub,7,1,108,Itahari,2,unitysys29@outlook.com,Work with cutting-edge technology,28.6084044635,82.8539906625,0.0000413291
jowdz7c5co41qc5oex,Pharmacist,Skyline Industries,8,5,61,Birgunj,0,bridgeco944@gmail.com,Excellent opportunity for career growth,26.1787605013,82.2774332238,0.0000046478
lvns2ipjv0jzh6duz2,Civil Engineer,Quantum Systems,5,8,144,Itahari,0,metrotra557@gmail.com,Excellent opportunity for career growth,26.9021095125,82.2997704103,0.0000308998
fxci5zteszzhl507k9,Medical Representative,Summit Enterprises,9,3,78,Tulsipur,3,zenithgr792@outlook.com,Looking for experienced professional to join our team,28.6276588123,87.0103428939,0.0000416973
f5dniczbyuw26f5hqp,DevOps Engineer,Mandala Corporation,2,10,126,Dhangadhi,2,unitysys385@outlook.com,Kursi ma basne paisa kamaunsfi,26.679331474,86.1172805449,0.0000936507
4g2xijf2y93xbo0x1u,Medical Representative,Unity Systems,5,0,122,Birgunj,3,phoenixl67@yahoo.com,Work with talented professionals,27.4689957164,87.8158853956,0.0000125674
hgcyyta910dj9bci1g,Consultant,Quantum Systems,3,8,63,Nepalgunj,0,goldenen226@yahoo.com,Work with talented professionals,28.9309159527,86.8100845667,0.0000892863
pzobm63ij9f2yupw03,Marketing Manager,Lotus Group,8,15,119,Nepalgunj,1,bridgeco156@outlook.com,Kursi ma basne paisa kamaunsfi,28.3161221499,87.5898836386,0.0000551017
eazav7zbkhi7kr53cd,Web Developer,Quest Technologies,4,9,142,Nepalgunj,2,castlein624@gmail.com,Kursi ma basne paisa kamaunsfi,26.5859828204,86.5232223856,0.0000586988
t3lqfiy3tqv2mvv4zz,Content Writer,Beta Technologies,1,2,91,Bhaktapur,0,skylinei778@gmail.com,Excellent opportunity for career growth,26.8497268362,80.9653659332,0.0000955396
9tmndp0iuo0xw12id5,Software Engineer,Castle Industries,4,0,10,Janakpur,1,infinity387@gmail.com,Excellent opportunity for career growth,27.2506746094,83.6572617716,0.0000673261
naepbtnuexs8ljvtke,Social Media Manager,Crown Industries,9,4,116,Nepalgunj,1,alphasys185@yahoo.com,Work with talented professionals,26.8296726319,87.0216703789,0.0000266202
jl3j8aaddzepvc3vnp,DevOps Engineer,Beta Technologies,10,14,108,Biratnagar,1,nexussol422@outlook.com,Be part of innovative projects,26.2433506369,82.2729054409,0.0000373123
gxey804mp13jmf112j,Receptionist,Crown Industries,4,14,63,Hetauda,1,visionen948@company.com,Looking for experienced professional to join our team,26.1383652922,83.458207509,0.0000142666
p05bln2rcx44wd1k2u,Supply Chain Manager,Bridge Consulting,2,2,131,Tulsipur,0,alphasys628@company.com,Challenging role with great perks,26.4296148235,85.5268227463,0.0000353371
viqxfs2k7ckdt2bs1j,Web Developer,Innovation Hub,3,14,56,Janakpur,3,crownind872@outlook.com,Work with cutting-edge technology,28.6680626916,85.8425836683,0.0000957580
1sakpmk1s8b6d5xubb,HR Manager,Lotus Group,1,3,26,Butwal,2,globalin61@company.com,Work with talented professionals,28.0209207602,80.2501061599,0.0000851316
qnvxpe60ch5qfg4gu3,DevOps Engineer,Diamond Corp,9,13,110,Itahari,3,digitald289@gmail.com,Join our fast-growing company,26.0603690888,85.7039242597,0.0000281650
vwyxyrx3fmjiz49k5n,Operations Manager,Tech Solutions Pvt Ltd,8,14,90,Bhaktapur,2,primeser544@company.com,Opportunity to make an impact,27.9226522728,81.3996894924,0.0000820474
4ckukyz98q0e68qu62,Product Manager,Elite Consultancy,5,2,127,Janakpur,2,wisdomte723@gmail.com,Dynamic work environment with competitive benefits,26.7742748615,86.6521771139,0.0000111023
cv9ilj7i0oxt2g9oba,Network Engineer,Metro Trading,8,4,147,Dharan,0,acesolut863@company.com,Dynamic work environment with competitive benefits,26.2890250082,83.3586487171,0.0000004823
ba12v6oeqivvlx5d5y,Office Assistant,Summit Enterprises,4,8,128,Itahari,3,vertexco950@yahoo.com,Join our fast-growing company,28.5023916146,82.2514846475,0.0000851808
ptsrkjkp94bm618q9m,Data Analyst,Mandala Corporation,4,7,140,Dhangadhi,2,unitysys561@outlook.com,Work with talented professionals,27.5400217207,83.8812858068,0.0000362733
aaab3z3wp6wki3bgxo,Digital Marketing Specialist,Stellar Group,7,1,105,Hetauda,3,lotusgro243@outlook.com,Work with cutting-edge technology,28.1009086009,85.7931760211,0.0000890399
hu2s6ftr3833n6a57e,Business Analyst,Golden Enterprises,7,15,80,Bharatpur,1,pacifice124@company.com,Join our fast-growing company,26.8267110928,80.6941029601,0.0000648206
u8cc8ms4jzofwj9a32,Branch Manager,Quantum Systems,1,6,140,Dhangadhi,1,oracleso562@company.com,Be part of innovative projects,26.7479712139,80.4066579437,0.0000398094
pdq65vzxsutkfssq64,Senior Manager,Global Industries,10,8,107,Bharatpur,1,nobleven818@yahoo.com,Work with cutting-edge technology,28.9674791916,87.9893154178,0.0000628453
19hb20v37qkp0yfg4u,Admin Officer,Quantum Systems,3,11,70,Bhaktapur,2,lotusgro235@outlook.com,Challenging role with great perks,28.9965903788,80.7392475936,0.0000720078
w5ophbq8jomkwdwqrs,Customer Service Representative,Prime Services,3,6,48,Dhangadhi,2,mandalac35@company.com,Join our fast-growing company,28.6114368393,83.5282669897,0.0000350118
f268n6ekv5n0j2snhf,Assistant Manager,Apex Trading,1,14,135,Biratnagar,0,globalin978@gmail.com,Kursi ma basne paisa kamaunsfi,26.414538784,87.1052678918,0.0000077924
gwfy9q27u3xoddms9p,Data Analyst,Lotus Group,5,5,82,Butwal,2,phoenixl611@company.com,Excellent opportunity for career growth,26.0411855332,80.4540444566,0.0000115159
qpii0t28w9i3xdkvxk,Quality Assurance Engineer,Vertex Corporation,4,6,102,Janakpur,0,apextrad784@outlook.com,Challenging role with great perks,26.1320685277,83.7177881038,0.0000983008
oslvnfo2uodcpvptz5,Receptionist,Quest Technologies,3,3,91,Nepalgunj,0,infinity608@outlook.com,Work with talented professionals,26.1002059674,81.8050706784,0.0000938038
0i076yp3spz08fxjwj,Medical Representative,Ace Solutions,10,2,122,Hetauda,2,techsolu905@yahoo.com,Dynamic work environment with competitive benefits,27.3587498684,81.453404951,0.0000246689
pa1ljmlg9pps282iou,Doctor,Apex Trading,10,7,130,Nepalgunj,3,goldenen848@outlook.com,Dynamic work environment with competitive benefits,28.4521926053,87.3452701766,0.0000134670
7az8pb3gnsq4s8x9ha,Chief Financial Officer,Diamond Corp,9,10,19,Bharatpur,1,skylinei328@company.com,Looking for experienced professional to join our team,27.7180610445,86.9506325078,0.0000847275
q4ocbs8sm0qxww7pvs,Civil Engineer,Horizon Ventures,3,10,105,Hetauda,0,goldenen180@outlook.com,Opportunity to make an impact,26.0870798632,81.405903766,0.0000634660
ljtytljb4p8bi4lnlh,Social Media Manager,Crown Industries,9,10,30,Hetauda,3,stellarg74@gmail.com,Challenging role with great perks,27.2387963725,81.1449839105,0.0000992241
90zjx4qs4iwrtsyr31,Branch Manager,Skyline Industries,6,3,22,Bharatpur,0,nobleven309@company.com,Join our fast-growing company,27.8216911537,85.7962607008,0.0000422302
8zfplc68rke0qbav61,DevOps Engineer,Phoenix Ltd,10,15,10,Dharan,0,stellarg470@company.com,Excellent opportunity for career growth,27.1849347201,82.4947083251,0.0000431370
4u6y04ye08d52facpr,Customer Service Representative,ABC Enterprises,1,13,106,Butwal,1,techsolu567@outlook.com,Be part of innovative projects,28.7871880896,81.2634436334,0.0000818536
5ru0q8kyjcfx5l3dga,Branch Manager,Vertex Corporation,3,12,71,Lalitpur,2,titancor128@yahoo.com,Opportunity to make an impact,28.4028434295,82.4108723537,0.0000443917
2f6wm7toydxx290pzd,Training Coordinator,Golden Enterprises,5,2,133,Hetauda,3,horizonv826@outlook.com,Excellent opportunity for career growth,27.1129164185,84.8499447865,0.0000911514
jl0athiggp4gvh3zrz,Civil Engineer,Zenith Group,2,12,29,Lalitpur,0,apextrad290@gmail.com,Challenging role with great perks,26.603825187,86.3068676734,0.0000283199
v2io38ne67hle8nto0,Graphic Designer,Skyline Industries,3,2,55,Janakpur,0,questtec730@company.com,Excellent opportunity for career growth,27.4291499729,81.8781948594,0.0000917309
6vizca7p1qg6dn3xd4,Doctor,Quantum Systems,6,10,110,Dhangadhi,2,phoenixl385@company.com,Be part of innovative projects,26.6141141542,84.8337849127,0.0000592308
dud2yhdss31z952z13,Project Manager,Stellar Group,5,4,91,Kathmandu,3,stellarg925@outlook.com,Dynamic work environment with competitive benefits,27.6921851781,84.9972673362,0.0000267223
pytxdaevajgikfyw9a,Data Analyst,Elite Consultancy,2,9,100,Butwal,2,unitysys684@yahoo.com,Excellent opportunity for career growth,27.733171466,82.6510577331,0.0000289551
qwgncgeefay39r09xm,Data Analyst,Quantum Systems,2,10,48,Nepalgunj,0,skylinei198@yahoo.com,Be part of innovative projects,27.9112415905,84.3124116694,0.0000389626
glet7foj0fnw004eag,Research Analyst,Wisdom Technologies,1,13,59,Kathmandu,0,digitald133@company.com,Work with cutting-edge technology,27.2433223053,86.7540239113,0.0000036074
1ivtp5xeqnmw5j4n1o,Chief Technology Officer,Crown Industries,5,6,54,Dharan,3,globalin979@yahoo.com,Dynamic work environment with competitive benefits,26.7335070637,83.3220170593,0.0000764053
l2moapurxa6yrbf9f0,Financial Analyst,Omega Group,8,15,122,Tulsipur,1,elitecon665@outlook.com,Looking for experienced professional to join our team,26.6339098965,82.3925358994,0.0000256500
48gf9qkj1qxlyx6bj7,Civil Engineer,Skyline Industries,3,14,100,Bhaktapur,2,lotusgro754@outlook.com,Work with talented professionals,28.1504270404,85.6054575642,0.0000467005
w7lqustcn2n8kn0x5v,Customer Service Representative,Global Industries,10,1,20,Birgunj,0,metrotra162@yahoo.com,Kursi ma basne paisa kamaunsfi,26.2548420228,86.6619517723,0.0000416267
2zlbezgeui6pzive4v,Receptionist,Global Industries,2,6,61,Dhangadhi,2,goldenen108@outlook.com,Challenging role with great perks,26.8154996312,87.3212793072,0.0000969251
ohhe8tv9pvitjle31t,Team Leader,ABC Enterprises,10,6,10,Janakpur,1,betatech509@gmail.com,Looking for experienced professional to join our team,28.6108778525,85.7229486172,0.0000381530
3zk12h9gh88p64leru,Medical Representative,Mandala Corporation,1,12,104,Itahari,3,acesolut446@gmail.com,Be part of innovative projects,26.6262347582,80.4157203199,0.0000820850
atesrw3zhwpventfq5,Network Engineer,Crown Industries,1,4,77,Janakpur,1,primeser260@outlook.com,Join our fast-growing company,27.680676778,80.4140720791,0.0000898198
vr7352mmpi4gvp7xe3,Principal,Tech Solutions Pvt Ltd,8,5,96,Birgunj,0,unitysys208@company.com,Kursi ma basne paisa kamaunsfi,26.5081882267,85.7001290139,0.0000623859
6z9wcuk80mw18ij4y2,Mechanical Engineer,Oracle Solutions,4,0,88,Dhangadhi,3,stellarg738@yahoo.com,Join our fast-growing company,28.7770721115,84.5958393819,0.0000773389
1jn88aktb1mj0mvvo1,Web Developer,Alpha Systems,1,2,104,Dharan,1,royalind42@outlook.com,Join our fast-growing company,26.244693413,83.3724105104,0.0000489376
572hnmowqt7fmr43oo,Pharmacist,Beta Technologies,10,15,150,Lalitpur,2,futureco65@company.com,Be part of innovative projects,28.8755355849,86.9649201532,0.0000275698
r4rkodvsg2y2k3qe3y,Customer Service Representative,Wisdom Technologies,7,8,146,Lalitpur,2,abcenter174@outlook.com,Dynamic work environment with competitive benefits,28.4538833613,84.8894348569,0.0000256672
g7fynp65e14ny6sr53,Social Media Manager,Crown Industries,3,1,76,Birgunj,2,questtec794@company.com,Challenging role with great perks,27.9728801028,86.2409030738,0.0000946892
yd8hqq9yzdpilt51cr,Lecturer,Vision Enterprises,9,9,140,Bharatpur,1,emeralds477@gmail.com,Work with talented professionals,26.9347859631,84.2844545412,0.0000536865
004u4byv8qbw4jo6j0,Nurse,Karma Industries,3,9,107,Biratnagar,2,nobleven998@yahoo.com,Work with cutting-edge technology,28.3507134831,82.6940610802,0.0000769356
ydv7g1t09im8ii4smu,DevOps Engineer,Prime Services,9,8,122,Biratnagar,1,stellarg977@outlook.com,Join our fast-growing company,27.1380101143,84.4717256243,0.0000807008
ik3qrdvgpctm7bq7z1,Supply Chain Manager,Beta Technologies,10,1,146,Birgunj,3,futureco148@company.com,Be part of innovative projects,26.9793246041,80.4548841263,0.0000970334
p0bq198gk3pwzfkhc8,Lecturer,Mandala Corporation,1,6,13,Nepalgunj,3,futureco538@outlook.com,Join our fast-growing company,27.3660290503,86.0314200417,0.0000214737
fjl6symrn2nqomc6gn,Customer Service Representative,Innovation Hub,10,11,145,Butwal,3,silverso339@yahoo.com,Looking for experienced professional to join our team,27.4916967625,81.0428562291,0.0000140495
qtrlvvd52q5konx33i,UI/UX Designer,Tech Solutions Pvt Ltd,5,4,22,Bhaktapur,3,castlein304@yahoo.com,Be part of innovative projects,28.8398134555,85.7498487472,0.0000735622
30717v4g0zebnt3mgn,Senior Manager,Emerald Solutions,3,14,17,Hetauda,2,royalind681@company.com,Join our fast-growing company,28.553660673,84.7515611559,0.0000004886
xg7p7bieimbt0kckbs,DevOps Engineer,Ace Solutions,10,9,33,Butwal,1,oracleso722@gmail.com,Work with talented professionals,27.117858835,83.3611099276,0.0000329060
zch37j31p6qtejpmpj,Accountant,Pacific Enterprises,1,1,130,Kathmandu,3,questtec114@outlook.com,Opportunity to make an impact,28.338153285,86.2189908192,0.0000494103
ej96rdmxw5zj9i6gor,Principal,Zenith Group,4,5,52,Pokhara,1,karmaind73@company.com,Be part of innovative projects,28.8057073508,80.3847328326,0.0000925578
uw0qrdp49co8hx1py9,Social Media Manager,Infinity Tech,5,13,67,Pokhara,2,bridgeco84@outlook.com,Be part of innovative projects,26.6206042516,84.9520314025,0.0000007044
oxqppxqhst8je6j23s,Marketing Manager,Metro Trading,1,3,141,Dhangadhi,3,goldenen753@company.com,Work with cutting-edge technology,28.5712014201,81.7982777485,0.0000365464
dat94ijaj6c6wl151r,Operations Manager,Horizon Ventures,4,6,131,Janakpur,3,metrotra662@yahoo.com,Challenging role with great perks,26.4125927386,82.6755767641,0.0000636809
qdkfbq8ww9yc1x6431,Social Media Manager,Castle Industries,7,8,15,Tulsipur,1,acesolut981@gmail.com,Be part of innovative projects,27.4174410271,82.7451396444,0.0000785219
s7sgblv0dnflhjeddr,Web Developer,Infinity Tech,3,6,36,Birgunj,0,diamondc253@outlook.com,Excellent opportunity for career growth,26.2268542483,82.3630185795,0.0000963232
6baf9u7wz8977p6sxm,Mechanical Engineer,Jupiter Systems,6,13,79,Dhangadhi,0,skylinei901@outlook.com,Looking for experienced professional to join our team,26.9955683567,82.2604760321,0.0000519055
pqamsasmouufvy1weg,Product Manager,Royal Industries,7,11,131,Bharatpur,3,nobleven357@yahoo.com,Kursi ma basne paisa kamaunsfi,28.369196968,84.1556363046,0.0000883260
4y0xnm0d8hg5kofwi1,Project Manager,Emerald Solutions,9,9,84,Butwal,1,digitald355@yahoo.com,Opportunity to make an impact,26.6239987083,81.521472841,0.0000679207
bbgffz33ml2rz3vou8,Office Assistant,Nexus Solutions,10,14,117,Lalitpur,0,techsolu934@outlook.com,Challenging role with great perks,26.6717618934,81.4126202822,0.0000744522
jrm70zfy033gl0387i,Business Analyst,Diamond Corp,5,15,19,Lalitpur,3,diamondc196@company.com,Looking for experienced professional to join our team,27.0695291186,87.7650185731,0.0000882321
r20pfhupppqdb7sfap,Web Developer,Castle Industries,9,1,129,Pokhara,0,oracleso566@gmail.com,Kursi ma basne paisa kamaunsfi,26.7671783386,87.1615515985,0.0000231765
zsnilxjo6zeqneggjq,Digital Marketing Specialist,Ace Solutions,2,2,115,Itahari,3,globalin279@outlook.com,Opportunity to make an impact,26.4376786091,83.2027382556,0.0000154372
vlmn633x6lhqdcmhrf,Network Engineer,Stellar Group,7,1,58,Biratnagar,2,emeralds132@outlook.com,Excellent opportunity for career growth,26.3232182753,85.3015895687,0.0000122231
vt3vn0sw73s19dwrtf,Product Manager,Future Corp,10,12,40,Dharan,0,wisdomte499@company.com,Looking for experienced professional to join our team,27.9970657416,82.3610401116,0.0000190901
dsfvzlwdm4apk3vznu,Lecturer,Wisdom Technologies,9,8,21,Dharan,0,apextrad281@yahoo.com,Opportunity to make an impact,27.2966958615,85.4536981148,0.0000579939
pthgxwue66gjtbafy5,Financial Analyst,Alpha Systems,5,14,100,Bharatpur,2,acesolut668@yahoo.com,Excellent opportunity for career growth,28.0905000529,83.3347952825,0.0000946437
qzv6zt89p6byswsgf8,Accountant,Vision Enterprises,9,14,35,Janakpur,1,silverso796@yahoo.com,Dynamic work environment with competitive benefits,28.1014260244,87.9912965239,0.0000454465
9p83ofnbscllyokck3,Digital Marketing Specialist,Prime Services,6,12,45,Biratnagar,0,betatech587@gmail.com,Work with talented professionals,27.3433208925,81.944541189,0.0000520948
hpzkqxed8t4hzrroks,Sales Executive,Diamond Corp,9,12,31,Bharatpur,0,goldenen82@outlook.com,Join our fast-growing company,27.801243282,80.4418866009,0.0000026124
qa2ozwv2kufry7638p,Network Engineer,ABC Enterprises,3,14,93,Lalitpur,1,mandalac191@outlook.com,Looking for experienced professional to join our team,28.8653954447,81.7913282351,0.0000579039
jmflwlqj6h4eep1jf5,Sales Executive,Ace Solutions,4,7,29,Lalitpur,3,alphasys843@gmail.com,Kursi ma basne paisa kamaunsfi,27.1415842232,84.9904512562,0.0000183311
uhn8p879do7twi4t8h,Business Analyst,ABC Enterprises,10,11,26,Birgunj,2,diamondc793@yahoo.com,Excellent opportunity for career growth,26.0752614379,87.3195636369,0.0000205581
9jo7n06p8exthwb6vh,Architect,Elite Consultancy,5,9,56,Hetauda,2,apextrad264@outlook.com,Looking for experienced professional to join our team,28.2770901101,87.3738385995,0.0000454060
427q2hhxhtvajqzpua,Admin Officer,Stellar Group,6,0,44,Itahari,0,nexussol663@company.com,Looking for experienced professional to join our team,28.0912707896,80.8028124569,0.0000055505
iwf41s0w5bjnmw6hjz,Research Analyst,Noble Ventures,8,6,133,Pokhara,2,betatech918@yahoo.com,Be part of innovative projects,27.62713658,82.0578363202,0.0000281556
pu6jhixqee6g4yra5w,Content Writer,Stellar Group,7,2,115,Janakpur,0,mandalac455@company.com,Work with talented professionals,26.9569308337,87.7392338588,0.0000221760
p689oxicdjpqj7qve7,HR Manager,Bridge Consulting,10,4,112,Lalitpur,3,stellarg33@outlook.com,Dynamic work environment with competitive benefits,27.4055128662,87.1120584489,0.0000765961
vlza5bjqsvco1lzj11,Training Coordinator,Silver Solutions,2,13,129,Janakpur,1,skylinei909@yahoo.com,Opportunity to make an impact,27.4845786523,81.7522711848,0.0000625423
wwqjukc6soxa9cnkda,Supply Chain Manager,Diamond Corp,3,8,46,Biratnagar,3,castlein68@yahoo.com,Be part of innovative projects,26.1834857452,84.3003484238,0.0000590874
n5teguzd0t4kxxkju5,Product Manager,Future Corp,8,13,85,Hetauda,1,visionen395@company.com,Challenging role with great perks,27.4705638162,84.9946341139,0.0000029584
ruckq7p1b29ciyk1vn,Digital Marketing Specialist,Karma Industries,8,0,30,Lalitpur,3,globalin171@gmail.com,Join our fast-growing company,27.566059786,84.633981204,0.0000752189
ckdvgqw1ee74kk2pi6,Customer Service Representative,Unity Systems,8,6,24,Kathmandu,3,castlein24@outlook.com,Challenging role with great perks,26.7596209358,80.7893091184,0.0000746343
